,Mapa,Cve_Ent,Nom_Ent,Nom_Abr,Cve_Mun,Nom_Mun,clave
186840,205370001,20,Oaxaca,Oax.,537,Silacayoápam,20_537
186866,205380001,20,Oaxaca,Oax.,538,Sitio de Xitlapehua,20_538
186871,205390001,20,Oaxaca,Oax.,539,Soledad Etla,20_539
186878,205400001,20,Oaxaca,Oax.,540,Villa de Tamazulápam del Progreso,20_540
186902,205410001,20,Oaxaca,Oax.,541,Tanetze de Zaragoza,20_541
186905,205420001,20,Oaxaca,Oax.,542,Taniche,20_542
186906,205430001,20,Oaxaca,Oax.,543,Tataltepec de Valdés,20_543
186917,205440001,20,Oaxaca,Oax.,544,Teococuilco de Marcos Pérez,20_544
186928,205450001,20,Oaxaca,Oax.,545,Teotitlán de Flores Magón,20_545
186945,205460001,20,Oaxaca,Oax.,546,Teotitlán del Valle,20_546
186953,205470001,20,Oaxaca,Oax.,547,Teotongo,20_547
186964,205480001,20,Oaxaca,Oax.,548,Tepelmeme Villa de Morelos,20_548
186990,205490001,20,Oaxaca,Oax.,549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",20_549
187029,205500001,20,Oaxaca,Oax.,550,San Jerónimo Tlacochahuaya,20_550
187053,205510001,20,Oaxaca,Oax.,551,Tlacolula de Matamoros,20_551
187096,205520001,20,Oaxaca,Oax.,552,Tlacotepec Plumas,20_552
187102,205530001,20,Oaxaca,Oax.,553,Tlalixtac de Cabrera,20_553
187120,205540001,20,Oaxaca,Oax.,554,Totontepec Villa de Morelos,20_554
187138,205550001,20,Oaxaca,Oax.,555,Trinidad Zaachila,20_555
187143,205560001,20,Oaxaca,Oax.,556,La Trinidad Vista Hermosa,20_556
187148,205570001,20,Oaxaca,Oax.,557,Unión Hidalgo,20_557
187177,205580001,20,Oaxaca,Oax.,558,Valerio Trujano,20_558
187180,205590001,20,Oaxaca,Oax.,559,San Juan Bautista Valle Nacional,20_559
187259,205600001,20,Oaxaca,Oax.,560,Villa Díaz Ordaz,20_560
187265,205610001,20,Oaxaca,Oax.,561,Yaxe,20_561
187267,205620001,20,Oaxaca,Oax.,562,Magdalena Yodocono de Porfirio Díaz,20_562
187270,205630001,20,Oaxaca,Oax.,563,Yogana,20_563
187275,205640001,20,Oaxaca,Oax.,564,Yutanduchi de Guerrero,20_564
187281,205650001,20,Oaxaca,Oax.,565,Villa de Zaachila,20_565
187312,205660001,20,Oaxaca,Oax.,566,San Mateo Yucutindoo,20_566
187329,205670001,20,Oaxaca,Oax.,567,Zapotitlán Lagunas,20_567
187345,205680001,20,Oaxaca,Oax.,568,Zapotitlán Palmas,20_568
187348,205690001,20,Oaxaca,Oax.,569,Santa Inés de Zaragoza,20_569
187383,205700001,20,Oaxaca,Oax.,570,Zimatlán de Álvarez,20_570
187444,210010001,21,Puebla,Pue.,1,Acajete,21_1
187524,210020001,21,Puebla,Pue.,2,Acateno,21_2
187608,210030001,21,Puebla,Pue.,3,Acatlán,21_3
187701,210040001,21,Puebla,Pue.,4,Acatzingo,21_4
187776,210050001,21,Puebla,Pue.,5,Acteopan,21_5
187780,210060001,21,Puebla,Pue.,6,Ahuacatlán,21_6
187811,210070001,21,Puebla,Pue.,7,Ahuatlán,21_7
187823,210080001,21,Puebla,Pue.,8,Ahuazotepec,21_8
187846,210090001,21,Puebla,Pue.,9,Ahuehuetitla,21_9
187860,210100001,21,Puebla,Pue.,10,Ajalpan,21_10
187950,210110001,21,Puebla,Pue.,11,Albino Zertuche,21_11
187955,210120001,21,Puebla,Pue.,12,Aljojuca,21_12
187960,210130001,21,Puebla,Pue.,13,Altepexi,21_13
187973,210140001,21,Puebla,Pue.,14,Amixtlán,21_14
187982,210150001,21,Puebla,Pue.,15,Amozoc,21_15
188039,210160001,21,Puebla,Pue.,16,Aquixtla,21_16
188063,210170001,21,Puebla,Pue.,17,Atempan,21_17
188081,210180001,21,Puebla,Pue.,18,Atexcal,21_18
188104,210190001,21,Puebla,Pue.,19,Atlixco,21_19
188253,210200001,21,Puebla,Pue.,20,Atoyatempan,21_20
188273,210210001,21,Puebla,Pue.,21,Atzala,21_21
188280,210220001,21,Puebla,Pue.,22,Atzitzihuacán,21_22
188300,210230001,21,Puebla,Pue.,23,Atzitzintla,21_23
188322,210240001,21,Puebla,Pue.,24,Axutla,21_24
188337,210250001,21,Puebla,Pue.,25,Ayotoxco de Guerrero,21_25
188381,210260001,21,Puebla,Pue.,26,Calpan,21_26
188402,210270001,21,Puebla,Pue.,27,Caltepec,21_27
188451,210280001,21,Puebla,Pue.,28,Camocuautla,21_28
188459,210290001,21,Puebla,Pue.,29,Caxhuacan,21_29
188463,210300001,21,Puebla,Pue.,30,Coatepec,21_30
188466,210310001,21,Puebla,Pue.,31,Coatzingo,21_31
188478,210320001,21,Puebla,Pue.,32,Cohetzala,21_32
188482,210330001,21,Puebla,Pue.,33,Cohuecan,21_33
188490,210340001,21,Puebla,Pue.,34,Coronango,21_34
188512,210350001,21,Puebla,Pue.,35,Coxcatlán,21_35
188569,210360001,21,Puebla,Pue.,36,Coyomeapan,21_36
188615,210370001,21,Puebla,Pue.,37,Coyotepec,21_37
188620,210380001,21,Puebla,Pue.,38,Cuapiaxtla de Madero,21_38
188636,210390001,21,Puebla,Pue.,39,Cuautempan,21_39
188653,210400001,21,Puebla,Pue.,40,Cuautinchán,21_40
188699,210410001,21,Puebla,Pue.,41,Cuautlancingo,21_41
188722,210420001,21,Puebla,Pue.,42,Cuayuca de Andrade,21_42
188752,210430001,21,Puebla,Pue.,43,Cuetzalan del Progreso,21_43
188926,210440001,21,Puebla,Pue.,44,Cuyoaco,21_44
188974,210450001,21,Puebla,Pue.,45,Chalchicomula de Sesma,21_45
189046,210460001,21,Puebla,Pue.,46,Chapulco,21_46
189054,210470001,21,Puebla,Pue.,47,Chiautla,21_47
189197,210480001,21,Puebla,Pue.,48,Chiautzingo,21_48
189219,210490001,21,Puebla,Pue.,49,Chiconcuautla,21_49
189243,210500001,21,Puebla,Pue.,50,Chichiquila,21_50
189290,210510001,21,Puebla,Pue.,51,Chietla,21_51
189351,210520001,21,Puebla,Pue.,52,Chigmecatitlán,21_52
189353,210530001,21,Puebla,Pue.,53,Chignahuapan,21_53
189527,210540001,21,Puebla,Pue.,54,Chignautla,21_54
189555,210550001,21,Puebla,Pue.,55,Chila,21_55
189572,210560001,21,Puebla,Pue.,56,Chila de la Sal,21_56
189590,210570001,21,Puebla,Pue.,57,Honey,21_57
189602,210580001,21,Puebla,Pue.,58,Chilchotla,21_58
189641,210590001,21,Puebla,Pue.,59,Chinantla,21_59
189655,210600001,21,Puebla,Pue.,60,Domingo Arenas,21_60
189668,210610001,21,Puebla,Pue.,61,Eloxochitlán,21_61
189714,210620001,21,Puebla,Pue.,62,Epatlán,21_62
189731,210630001,21,Puebla,Pue.,63,Esperanza,21_63
189752,210640001,21,Puebla,Pue.,64,Francisco Z. Mena,21_64
189894,210650001,21,Puebla,Pue.,65,General Felipe Ángeles,21_65
189917,210660001,21,Puebla,Pue.,66,Guadalupe,21_66
189945,210670001,21,Puebla,Pue.,67,Guadalupe Victoria,21_67
190005,210680001,21,Puebla,Pue.,68,Hermenegildo Galeana,21_68
190031,210690001,21,Puebla,Pue.,69,Huaquechula,21_69
190091,210700001,21,Puebla,Pue.,70,Huatlatlauca,21_70
190117,210710001,21,Puebla,Pue.,71,Huauchinango,21_71
190195,210720001,21,Puebla,Pue.,72,Huehuetla,21_72
190209,210730001,21,Puebla,Pue.,73,Huehuetlán el Chico,21_73
190241,210740001,21,Puebla,Pue.,74,Huejotzingo,21_74
190311,210750001,21,Puebla,Pue.,75,Hueyapan,21_75
190334,210760001,21,Puebla,Pue.,76,Hueytamalco,21_76
190507,210770001,21,Puebla,Pue.,77,Hueytlalpan,21_77
190534,210780001,21,Puebla,Pue.,78,Huitzilan de Serdán,21_78
190560,210790001,21,Puebla,Pue.,79,Huitziltepec,21_79
190569,210800001,21,Puebla,Pue.,80,Atlequizayan,21_80
190572,210810001,21,Puebla,Pue.,81,Ixcamilpa de Guerrero,21_81
190589,210820001,21,Puebla,Pue.,82,Ixcaquixtla,21_82
190620,210830001,21,Puebla,Pue.,83,Ixtacamaxtitlán,21_83
190752,210840001,21,Puebla,Pue.,84,Ixtepec,21_84
190763,210850001,21,Puebla,Pue.,85,Izúcar de Matamoros,21_85
190848,210860001,21,Puebla,Pue.,86,Jalpan,21_86
190947,210870001,21,Puebla,Pue.,87,Jolalpan,21_87
191007,210880001,21,Puebla,Pue.,88,Jonotla,21_88
191026,210890001,21,Puebla,Pue.,89,Jopala,21_89
191059,210900001,21,Puebla,Pue.,90,Juan C. Bonilla,21_90
191073,210910001,21,Puebla,Pue.,91,Juan Galindo,21_91
191085,210920001,21,Puebla,Pue.,92,Juan N. Méndez,21_92
191101,210930001,21,Puebla,Pue.,93,Lafragua,21_93
191128,210940001,21,Puebla,Pue.,94,Libres,21_94
191208,210950001,21,Puebla,Pue.,95,La Magdalena Tlatlauquitepec,21_95
191210,210960001,21,Puebla,Pue.,96,Mazapiltepec de Juárez,21_96
191237,210970001,21,Puebla,Pue.,97,Mixtla,21_97
191240,210980001,21,Puebla,Pue.,98,Molcaxac,21_98
191257,210990001,21,Puebla,Pue.,99,Cañada Morelos,21_99
191292,211000001,21,Puebla,Pue.,100,Naupan,21_100
191308,211010001,21,Puebla,Pue.,101,Nauzontla,21_101
191318,211020001,21,Puebla,Pue.,102,Nealtican,21_102
191324,211030001,21,Puebla,Pue.,103,Nicolás Bravo,21_103
191353,211040001,21,Puebla,Pue.,104,Nopalucan,21_104
191409,211050001,21,Puebla,Pue.,105,Ocotepec,21_105
191426,211060001,21,Puebla,Pue.,106,Ocoyucan,21_106
191461,211070001,21,Puebla,Pue.,107,Olintla,21_107
191493,211080001,21,Puebla,Pue.,108,Oriental,21_108
191560,211090001,21,Puebla,Pue.,109,Pahuatlán,21_109
191595,211100001,21,Puebla,Pue.,110,Palmar de Bravo,21_110
191685,211110001,21,Puebla,Pue.,111,Pantepec,21_111
191775,211120001,21,Puebla,Pue.,112,Petlalcingo,21_112
191803,211130001,21,Puebla,Pue.,113,Piaxtla,21_113
191832,211140001,21,Puebla,Pue.,114,Puebla,21_114
191980,211150001,21,Puebla,Pue.,115,Quecholac,21_115
192051,211160001,21,Puebla,Pue.,116,Quimixtlán,21_116
192114,211170001,21,Puebla,Pue.,117,Rafael Lara Grajales,21_117
192116,211180001,21,Puebla,Pue.,118,Los Reyes de Juárez,21_118
192133,211190001,21,Puebla,Pue.,119,San Andrés Cholula,21_119
192150,211200001,21,Puebla,Pue.,120,San Antonio Cañada,21_120
192161,211210001,21,Puebla,Pue.,121,San Diego la Mesa Tochimiltzingo,21_121
192166,211220001,21,Puebla,Pue.,122,San Felipe Teotlalcingo,21_122
192178,211230001,21,Puebla,Pue.,123,San Felipe Tepatlán,21_123
192191,211240001,21,Puebla,Pue.,124,San Gabriel Chilac,21_124
192197,211250001,21,Puebla,Pue.,125,San Gregorio Atzompa,21_125
192203,211260001,21,Puebla,Pue.,126,San Jerónimo Tecuanipan,21_126
192216,211270001,21,Puebla,Pue.,127,San Jerónimo Xayacatlán,21_127
192237,211280001,21,Puebla,Pue.,128,San José Chiapa,21_128
192286,211290001,21,Puebla,Pue.,129,San José Miahuatlán,21_129
192297,211300001,21,Puebla,Pue.,130,San Juan Atenco,21_130
192308,211310001,21,Puebla,Pue.,131,San Juan Atzompa,21_131
192312,211320001,21,Puebla,Pue.,132,San Martín Texmelucan,21_132
192362,211330001,21,Puebla,Pue.,133,San Martín Totoltepec,21_133
192365,211340001,21,Puebla,Pue.,134,San Matías Tlalancaleca,21_134
192402,211350001,21,Puebla,Pue.,135,San Miguel Ixitlán,21_135
192409,211360001,21,Puebla,Pue.,136,San Miguel Xoxtla,21_136
192413,211370001,21,Puebla,Pue.,137,San Nicolás Buenos Aires,21_137
192452,211380001,21,Puebla,Pue.,138,San Nicolás de los Ranchos,21_138
192470,211390001,21,Puebla,Pue.,139,San Pablo Anicano,21_139
192492,211400001,21,Puebla,Pue.,140,San Pedro Cholula,21_140
192516,211410001,21,Puebla,Pue.,141,San Pedro Yeloixtlahuaca,21_141
192532,211420001,21,Puebla,Pue.,142,San Salvador el Seco,21_142
192628,211430001,21,Puebla,Pue.,143,San Salvador el Verde,21_143
192665,211440001,21,Puebla,Pue.,144,San Salvador Huixcolotla,21_144
192697,211450001,21,Puebla,Pue.,145,San Sebastián Tlacotepec,21_145
192763,211460001,21,Puebla,Pue.,146,Santa Catarina Tlaltempan,21_146
192764,211470001,21,Puebla,Pue.,147,Santa Inés Ahuatempan,21_147
192828,211480001,21,Puebla,Pue.,148,Santa Isabel Cholula,21_148
192836,211490001,21,Puebla,Pue.,149,Santiago Miahuatlán,21_149
192856,211500001,21,Puebla,Pue.,150,Huehuetlán el Grande,21_150
192874,211510001,21,Puebla,Pue.,151,Santo Tomás Hueyotlipan,21_151
192883,211520001,21,Puebla,Pue.,152,Soltepec,21_152
192901,211530001,21,Puebla,Pue.,153,Tecali de Herrera,21_153
192942,211540001,21,Puebla,Pue.,154,Tecamachalco,21_154
193025,211550001,21,Puebla,Pue.,155,Tecomatlán,21_155
193052,211560001,21,Puebla,Pue.,156,Tehuacán,21_156
193184,211570001,21,Puebla,Pue.,157,Tehuitzingo,21_157
193243,211580001,21,Puebla,Pue.,158,Tenampulco,21_158
193285,211590001,21,Puebla,Pue.,159,Teopantlán,21_159
193307,211600001,21,Puebla,Pue.,160,Teotlalco,21_160
193325,211610001,21,Puebla,Pue.,161,Tepanco de López,21_161
193387,211620001,21,Puebla,Pue.,162,Tepango de Rodríguez,21_162
193391,211630001,21,Puebla,Pue.,163,Tepatlaxco de Hidalgo,21_163
193412,211640001,21,Puebla,Pue.,164,Tepeaca,21_164
193481,211650001,21,Puebla,Pue.,165,Tepemaxalco,21_165
193485,211660001,21,Puebla,Pue.,166,Tepeojuma,21_166
193506,211670001,21,Puebla,Pue.,167,Tepetzintla,21_167
193522,211680001,21,Puebla,Pue.,168,Tepexco,21_168
193534,211690001,21,Puebla,Pue.,169,Tepexi de Rodríguez,21_169
193583,211700001,21,Puebla,Pue.,170,Tepeyahualco,21_170
193621,211710001,21,Puebla,Pue.,171,Tepeyahualco de Cuauhtémoc,21_171
193630,211720001,21,Puebla,Pue.,172,Tetela de Ocampo,21_172
193716,211730001,21,Puebla,Pue.,173,Teteles de Avila Castillo,21_173
193722,211740001,21,Puebla,Pue.,174,Teziutlán,21_174
193754,211750001,21,Puebla,Pue.,175,Tianguismanalco,21_175
193774,211760001,21,Puebla,Pue.,176,Tilapa,21_176
193789,211770001,21,Puebla,Pue.,177,Tlacotepec de Benito Juárez,21_177
193846,211780001,21,Puebla,Pue.,178,Tlacuilotepec,21_178
193909,211790001,21,Puebla,Pue.,179,Tlachichuca,21_179
193965,211800001,21,Puebla,Pue.,180,Tlahuapan,21_180
194048,211810001,21,Puebla,Pue.,181,Tlaltenango,21_181
194059,211820001,21,Puebla,Pue.,182,Tlanepantla,21_182
194073,211830001,21,Puebla,Pue.,183,Tlaola,21_183
194119,211840001,21,Puebla,Pue.,184,Tlapacoya,21_184
194137,211850001,21,Puebla,Pue.,185,Tlapanalá,21_185
194165,211860001,21,Puebla,Pue.,186,Tlatlauquitepec,21_186
194257,211870001,21,Puebla,Pue.,187,Tlaxco,21_187
194282,211880001,21,Puebla,Pue.,188,Tochimilco,21_188
194306,211890001,21,Puebla,Pue.,189,Tochtepec,21_189
194361,211900001,21,Puebla,Pue.,190,Totoltepec de Guerrero,21_190
194366,211910001,21,Puebla,Pue.,191,Tulcingo,21_191
194399,211920001,21,Puebla,Pue.,192,Tuzamapan de Galeana,21_192
194418,211930001,21,Puebla,Pue.,193,Tzicatlacoyan,21_193
194433,211940001,21,Puebla,Pue.,194,Venustiano Carranza,21_194
194589,211950001,21,Puebla,Pue.,195,Vicente Guerrero,21_195
194647,211960001,21,Puebla,Pue.,196,Xayacatlán de Bravo,21_196
194656,211970001,21,Puebla,Pue.,197,Xicotepec,21_197
194765,211980001,21,Puebla,Pue.,198,Xicotlán,21_198
194783,211990001,21,Puebla,Pue.,199,Xiutetelco,21_199
194824,212000001,21,Puebla,Pue.,200,Xochiapulco,21_200
194850,212010001,21,Puebla,Pue.,201,Xochiltepec,21_201
194857,212020001,21,Puebla,Pue.,202,Xochitlán de Vicente Suárez,21_202
194877,212030001,21,Puebla,Pue.,203,Xochitlán Todos Santos,21_203
194891,212040001,21,Puebla,Pue.,204,Yaonáhuac,21_204
194907,212050001,21,Puebla,Pue.,205,Yehualtepec,21_205
194936,212060001,21,Puebla,Pue.,206,Zacapala,21_206
194979,212070001,21,Puebla,Pue.,207,Zacapoaxtla,21_207
195029,212080001,21,Puebla,Pue.,208,Zacatlán,21_208
195133,212090001,21,Puebla,Pue.,209,Zapotitlán,21_209
195202,212100001,21,Puebla,Pue.,210,Zapotitlán de Méndez,21_210
195206,212110001,21,Puebla,Pue.,211,Zaragoza,21_211
195217,212120001,21,Puebla,Pue.,212,Zautla,21_212
195267,212130001,21,Puebla,Pue.,213,Zihuateutla,21_213
195381,212140001,21,Puebla,Pue.,214,Zinacatepec,21_214
195394,212150001,21,Puebla,Pue.,215,Zongozotla,21_215
195399,212160001,21,Puebla,Pue.,216,Zoquiapan,21_216
195421,212170001,21,Puebla,Pue.,217,Zoquitlán,21_217
195478,220010001,22,Querétaro,Qro.,1,Amealco de Bonfil,22_1
195638,220020001,22,Querétaro,Qro.,2,Pinal de Amoles,22_2
195849,220030001,22,Querétaro,Qro.,3,Arroyo Seco,22_3
195945,220040001,22,Querétaro,Qro.,4,Cadereyta de Montes,22_4
196224,220050001,22,Querétaro,Qro.,5,Colón,22_5
196383,220060001,22,Querétaro,Qro.,6,Corregidora,22_6
196483,220070001,22,Querétaro,Qro.,7,Ezequiel Montes,22_7
196672,220080001,22,Querétaro,Qro.,8,Huimilpan,22_8
196797,220090001,22,Querétaro,Qro.,9,Jalpan de Serra,22_9
196952,220100001,22,Querétaro,Qro.,10,Landa de Matamoros,22_10
197060,220110001,22,Querétaro,Qro.,11,El Marqués,22_11
197375,220120001,22,Querétaro,Qro.,12,Pedro Escobedo,22_12
197488,220130001,22,Querétaro,Qro.,13,Peñamiller,22_13
197626,220140001,22,Querétaro,Qro.,14,Querétaro,22_14
197831,220150001,22,Querétaro,Qro.,15,San Joaquín,22_15
197882,220160001,22,Querétaro,Qro.,16,San Juan del Río,22_16
198096,220170001,22,Querétaro,Qro.,17,Tequisquiapan,22_17
198239,220180001,22,Querétaro,Qro.,18,Tolimán,22_18
198358,230010001,23,Quintana Roo,Q. Roo,1,Cozumel,23_1
198610,230020001,23,Quintana Roo,Q. Roo,2,Felipe Carrillo Puerto,23_2
198914,230030001,23,Quintana Roo,Q. Roo,3,Isla Mujeres,23_3
199098,230040001,23,Quintana Roo,Q. Roo,4,Othón P. Blanco,23_4
200308,230050001,23,Quintana Roo,Q. Roo,5,Benito Juárez,23_5
200632,230060001,23,Quintana Roo,Q. Roo,6,José María Morelos,23_6
200853,230070001,23,Quintana Roo,Q. Roo,7,Lázaro Cárdenas,23_7
201046,230080001,23,Quintana Roo,Q. Roo,8,Solidaridad,23_8
201323,230090001,23,Quintana Roo,Q. Roo,9,Tulum,23_9
201688,230100001,23,Quintana Roo,Q. Roo,10,Bacalar,23_10
202034,230110001,23,Quintana Roo,Q. Roo,11,Puerto Morelos,23_11
202521,240010001,24,San Luis Potosí,SLP,1,Ahualulco,24_1
202611,240020001,24,San Luis Potosí,SLP,2,Alaquines,24_2
202671,240030001,24,San Luis Potosí,SLP,3,Aquismón,24_3
202895,240040001,24,San Luis Potosí,SLP,4,Armadillo de los Infante,24_4
202982,240050001,24,San Luis Potosí,SLP,5,Cárdenas,24_5
203057,240060001,24,San Luis Potosí,SLP,6,Catorce,24_6
203207,240070001,24,San Luis Potosí,SLP,7,Cedral,24_7
203335,240080001,24,San Luis Potosí,SLP,8,Cerritos,24_8
203400,240090001,24,San Luis Potosí,SLP,9,Cerro de San Pedro,24_9
203425,240100001,24,San Luis Potosí,SLP,10,Ciudad del Maíz,24_10
203566,240110001,24,San Luis Potosí,SLP,11,Ciudad Fernández,24_11
203688,240120001,24,San Luis Potosí,SLP,12,Tancanhuitz,24_12
203932,240130001,24,San Luis Potosí,SLP,13,Ciudad Valles,24_13
204709,240140001,24,San Luis Potosí,SLP,14,Coxcatlán,24_14
204782,240150001,24,San Luis Potosí,SLP,15,Charcas,24_15
205002,240160001,24,San Luis Potosí,SLP,16,Ebano,24_16
205176,240170001,24,San Luis Potosí,SLP,17,Guadalcázar,24_17
205313,240180001,24,San Luis Potosí,SLP,18,Huehuetlán,24_18
205365,240190001,24,San Luis Potosí,SLP,19,Lagunillas,24_19
205436,240200001,24,San Luis Potosí,SLP,20,Matehuala,24_20
205693,240210001,24,San Luis Potosí,SLP,21,Mexquitic de Carmona,24_21
205813,240220001,24,San Luis Potosí,SLP,22,Moctezuma,24_22
205979,240230001,24,San Luis Potosí,SLP,23,Rayón,24_23
206068,240240001,24,San Luis Potosí,SLP,24,Rioverde,24_24
206447,240250001,24,San Luis Potosí,SLP,25,Salinas,24_25
206573,240260001,24,San Luis Potosí,SLP,26,San Antonio,24_26
206655,240270001,24,San Luis Potosí,SLP,27,San Ciro de Acosta,24_27
206749,240280001,24,San Luis Potosí,SLP,28,San Luis Potosí,24_28
207033,240290001,24,San Luis Potosí,SLP,29,San Martín Chalchicuautla,24_29
207276,240300001,24,San Luis Potosí,SLP,30,San Nicolás Tolentino,24_30
207328,240310001,24,San Luis Potosí,SLP,31,Santa Catarina,24_31
207431,240320001,24,San Luis Potosí,SLP,32,Santa María del Río,24_32
207803,240330001,24,San Luis Potosí,SLP,33,Santo Domingo,24_33
207914,240340001,24,San Luis Potosí,SLP,34,San Vicente Tancuayalab,24_34
208102,240350001,24,San Luis Potosí,SLP,35,Soledad de Graciano Sánchez,24_35
208316,240360001,24,San Luis Potosí,SLP,36,Tamasopo,24_36
208546,240370001,24,San Luis Potosí,SLP,37,Tamazunchale,24_37
208835,240380001,24,San Luis Potosí,SLP,38,Tampacán,24_38
208937,240390001,24,San Luis Potosí,SLP,39,Tampamolón Corona,24_39
209095,240400001,24,San Luis Potosí,SLP,40,Tamuín,24_40
209600,240410001,24,San Luis Potosí,SLP,41,Tanlajás,24_41
209737,240420001,24,San Luis Potosí,SLP,42,Tanquián de Escobedo,24_42
209835,240430001,24,San Luis Potosí,SLP,43,Tierra Nueva,24_43
209969,240440001,24,San Luis Potosí,SLP,44,Vanegas,24_44
210050,240450001,24,San Luis Potosí,SLP,45,Venado,24_45
210191,240460001,24,San Luis Potosí,SLP,46,Villa de Arriaga,24_46
210325,240470001,24,San Luis Potosí,SLP,47,Villa de Guadalupe,24_47
210439,240480001,24,San Luis Potosí,SLP,48,Villa de la Paz,24_48
210453,240490001,24,San Luis Potosí,SLP,49,Villa de Ramos,24_49
210609,240500001,24,San Luis Potosí,SLP,50,Villa de Reyes,24_50
210815,240510001,24,San Luis Potosí,SLP,51,Villa Hidalgo,24_51
210891,240520001,24,San Luis Potosí,SLP,52,Villa Juárez,24_52
210938,240530001,24,San Luis Potosí,SLP,53,Axtla de Terrazas,24_53
211047,240540001,24,San Luis Potosí,SLP,54,Xilitla,24_54
211281,240550001,24,San Luis Potosí,SLP,55,Zaragoza,24_55
211453,240560002,24,San Luis Potosí,SLP,56,Villa de Arista,24_56
211584,240570001,24,San Luis Potosí,SLP,57,Matlapa,24_57
211669,240580001,24,San Luis Potosí,SLP,58,El Naranjo,24_58
211796,250010001,25,Sinaloa,Sin.,1,Ahome,25_1
212419,250020001,25,Sinaloa,Sin.,2,Angostura,25_2
212611,250030001,25,Sinaloa,Sin.,3,Badiraguato,25_3
213173,250040001,25,Sinaloa,Sin.,4,Concordia,25_4
213488,250050001,25,Sinaloa,Sin.,5,Cosalá,25_5
213638,250060001,25,Sinaloa,Sin.,6,Culiacán,25_6
215246,250070001,25,Sinaloa,Sin.,7,Choix,25_7
215663,250080001,25,Sinaloa,Sin.,8,Elota,25_8
215841,250090001,25,Sinaloa,Sin.,9,Escuinapa,25_9
216026,250100001,25,Sinaloa,Sin.,10,El Fuerte,25_10
216541,250110001,25,Sinaloa,Sin.,11,Guasave,25_11
217248,250120001,25,Sinaloa,Sin.,12,Mazatlán,25_12
217969,250130001,25,Sinaloa,Sin.,13,Mocorito,25_13
218370,250140001,25,Sinaloa,Sin.,14,Rosario,25_14
218753,250150001,25,Sinaloa,Sin.,15,Salvador Alvarado,25_15
218913,250160001,25,Sinaloa,Sin.,16,San Ignacio,25_16
219217,250170001,25,Sinaloa,Sin.,17,Sinaloa,25_17
219960,250180001,25,Sinaloa,Sin.,18,Navolato,25_18
220442,260010001,26,Sonora,Son.,1,Aconchi,26_1
220467,260020001,26,Sonora,Son.,2,Agua Prieta,26_2
220728,260030001,26,Sonora,Son.,3,Alamos,26_3
221257,260040001,26,Sonora,Son.,4,Altar,26_4
221608,260050001,26,Sonora,Son.,5,Arivechi,26_5
221705,260060001,26,Sonora,Son.,6,Arizpe,26_6
221920,260070001,26,Sonora,Son.,7,Atil,26_7
221949,260080001,26,Sonora,Son.,8,Bacadéhuachi,26_8
222058,260090001,26,Sonora,Son.,9,Bacanora,26_9
222184,260100001,26,Sonora,Son.,10,Bacerac,26_10
222274,260110001,26,Sonora,Son.,11,Bacoachi,26_11
222365,260120001,26,Sonora,Son.,12,Bácum,26_12
222684,260130001,26,Sonora,Son.,13,Banámichi,26_13
222743,260140001,26,Sonora,Son.,14,Baviácora,26_14
222794,260150001,26,Sonora,Son.,15,Bavispe,26_15
222882,260160001,26,Sonora,Son.,16,Benjamín Hill,26_16
222972,260170001,26,Sonora,Son.,17,Caborca,26_17
223618,260180001,26,Sonora,Son.,18,Cajeme,26_18
225414,260190001,26,Sonora,Son.,19,Cananea,26_19
225577,260200001,26,Sonora,Son.,20,Carbó,26_20
225722,260210001,26,Sonora,Son.,21,La Colorada,26_21
225945,260220001,26,Sonora,Son.,22,Cucurpe,26_22
226129,260230001,26,Sonora,Son.,23,Cumpas,26_23
226331,260240001,26,Sonora,Son.,24,Divisaderos,26_24
226361,260250001,26,Sonora,Son.,25,Empalme,26_25
226531,260260001,26,Sonora,Son.,26,Etchojoa,26_26
226861,260270001,26,Sonora,Son.,27,Fronteras,26_27
227023,260280001,26,Sonora,Son.,28,Granados,26_28
227066,260290001,26,Sonora,Son.,29,Guaymas,26_29
227663,260300001,26,Sonora,Son.,30,Hermosillo,26_30
229274,260310001,26,Sonora,Son.,31,Huachinera,26_31
229353,260320001,26,Sonora,Son.,32,Huásabas,26_32
229423,260330001,26,Sonora,Son.,33,Huatabampo,26_33
229712,260340001,26,Sonora,Son.,34,Huépac,26_34
229740,260350001,26,Sonora,Son.,35,Imuris,26_35
229974,260360001,26,Sonora,Son.,36,Magdalena,26_36
230336,260370001,26,Sonora,Son.,37,Mazatán,26_37
230458,260380001,26,Sonora,Son.,38,Moctezuma,26_38
230630,260390001,26,Sonora,Son.,39,Naco,26_39
230694,260400001,26,Sonora,Son.,40,Nácori Chico,26_40
230894,260410001,26,Sonora,Son.,41,Nacozari de García,26_41
231067,260420001,26,Sonora,Son.,42,Navojoa,26_42
231590,260430001,26,Sonora,Son.,43,Nogales,26_43
231871,260440001,26,Sonora,Son.,44,Onavas,26_44
231916,260450001,26,Sonora,Son.,45,Opodepe,26_45
232132,260460001,26,Sonora,Son.,46,Oquitoa,26_46
232176,260470001,26,Sonora,Son.,47,Pitiquito,26_47
232546,260480001,26,Sonora,Son.,48,Puerto Peñasco,26_48
232658,260490001,26,Sonora,Son.,49,Quiriego,26_49
